query,result_count_displayed,rank,package_id,title,category,rating,icon_url,collected_at,search_url,source_url
личный гороскоп,494,4,com.aiastrologer.app,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот",Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.aiastrologer.app
личный гороскоп,494,5,ru.mail.horo.android,Гороскопы,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.mail.horo.android
личный гороскоп,494,6,com.vagasoft.horoscope.signs,Гороскоп,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.vagasoft.horoscope.signs
личный гороскоп,494,7,com.P.E.O.AxioNika,"Гороскоп, Нумерология, Совместимость: ИИ AxioNika",Развлечения·Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.P.E.O.AxioNika
личный гороскоп,494,8,ru.astreya.app,"Астрея: гороскоп, натальная карта, таро",Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.astreya.app
личный гороскоп,494,9,com.astropersona,AstroPersona — твой гороскоп и натальная карта,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.astropersona
личный гороскоп,494,10,calendar.good.day,Гороскоп и лунный календарь Norbu,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/calendar.good.day
личный гороскоп,494,11,ru.smartbear.programs.horoscopenew,Гороскоп на каждый день 2026. По дате рождения,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.smartbear.programs.horoscopenew
личный гороскоп,494,12,com.sopelus.horoscope,"Гороскопы бесплатно, натальная карта",Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.sopelus.horoscope
личный гороскоп,494,13,ru.astrolloai.app,Astrollo AI — натальная карта и гороскопы,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.astrolloai.app
личный гороскоп,494,14,ru.mynatalchart.app,Натальная карта рассчитать с расшифровкой онлайн,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.mynatalchart.app
личный гороскоп,494,15,ru.rambler.horoscopes.twa,Рамблер/гороскопы,Образ жизни·Развлечения,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.rambler.horoscopes.twa
личный гороскоп,494,16,com.zylonix.horoscope,Гороскоп на каждый день - онлайн,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.zylonix.horoscope
личный гороскоп,494,17,com.Goriskop,Гороскоп,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.Goriskop
личный гороскоп,494,18,com.foresko.dreambook,"Luna AI Сонник, Гороскоп, Дневник Cнов, Тoлкование",Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.foresko.dreambook
личный гороскоп,494,19,com.idmobile.horoscopepremium,Мой ежедневный гороскоп PRO,Развлечения,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.idmobile.horoscopepremium
личный гороскоп,494,20,com.horoscope.mydailyhoroscope.mydailyhoroscope,Мой Гороскоп,Образ жизни,,,2026-07-29T18:37:11.260Z,https://www.rustore.ru/catalog/search?query=%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.horoscope.mydailyhoroscope.mydailyhoroscope
точный гороскоп,495,1,ru.allastro.lab,Allastro: все ответы здесь.,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.allastro.lab
точный гороскоп,495,2,com.foresko.horoscopes,Гороскоп на каждый день: Астрология & Гороскопы,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.foresko.horoscopes
точный гороскоп,495,3,ru.smartbear.programs.horoscopenew,Гороскоп на каждый день 2026. По дате рождения,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.smartbear.programs.horoscopenew
точный гороскоп,495,4,ru.mail.horo.android,Гороскопы,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.mail.horo.android
точный гороскоп,495,5,com.sopelus.horoscope,"Гороскопы бесплатно, натальная карта",Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.sopelus.horoscope
точный гороскоп,495,6,ru.yufic.horoscoperu,Ежедневный гороскоп - Yufic,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.yufic.horoscoperu
точный гороскоп,495,7,calendar.good.day,Гороскоп и лунный календарь Norbu,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/calendar.good.day
точный гороскоп,495,8,com.user75.numerology2,Numia: Гороскоп и астрология,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.user75.numerology2
точный гороскоп,495,9,com.Blogproger.Horoscope,Гороскоп на сегодня,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.Blogproger.Horoscope
точный гороскоп,495,10,com.bytepace.horoscope,Мой Гороскоп и Таро - Мир Звезд,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.bytepace.horoscope
точный гороскоп,495,11,com.yufi.horoscope,Юфик Гороскоп на каждый день 2026!,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.yufi.horoscope
точный гороскоп,495,12,com.zylonix.horoscope,Гороскоп на каждый день - онлайн,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.zylonix.horoscope
точный гороскоп,495,13,com.example.flutter_horoscope,Персональный гороскоп,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.example.flutter_horoscope
точный гороскоп,495,14,com.foresko.dreambook,"Luna AI Сонник, Гороскоп, Дневник Cнов, Тoлкование",Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.foresko.dreambook
точный гороскоп,495,15,com.rodkin.horoscopetodayai,Гороскоп на сегодня,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.rodkin.horoscopetodayai
точный гороскоп,495,16,aries.daily.horoscopes,"ОВЕН Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/aries.daily.horoscopes
точный гороскоп,495,17,cancer.daily.horoscopes,"РАК Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/cancer.daily.horoscopes
точный гороскоп,495,18,ua.maksdenis.timeofbirth,Гороскоп Рождения,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ua.maksdenis.timeofbirth
точный гороскоп,495,19,com.vagasoft.horoscope.signs,Гороскоп,Образ жизни,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.vagasoft.horoscope.signs
точный гороскоп,495,20,taurus.daily.horoscopes,"ТЕЛЕЦ Гороскоп на сегодня, завтра и на каждый день",Образ жизни·Развлечения,,,2026-07-29T18:37:12.346Z,https://www.rustore.ru/catalog/search?query=%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/taurus.daily.horoscopes
гороскоп по дате рождения,494,1,ua.maksdenis.timeofbirth,Гороскоп Рождения,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/ua.maksdenis.timeofbirth
гороскоп по дате рождения,494,2,ru.smartbear.programs.horoscopenew,Гороскоп на каждый день 2026. По дате рождения,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/ru.smartbear.programs.horoscopenew
гороскоп по дате рождения,494,3,com.zylonix.horoscope,Гороскоп на каждый день - онлайн,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.zylonix.horoscope
гороскоп по дате рождения,494,4,ru.yufic.horoscoperu,Ежедневный гороскоп - Yufic,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/ru.yufic.horoscoperu
гороскоп по дате рождения,494,5,com.foresko.horoscopes,Гороскоп на каждый день: Астрология & Гороскопы,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.foresko.horoscopes
гороскоп по дате рождения,494,6,calendar.good.day,Гороскоп и лунный календарь Norbu,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/calendar.good.day
гороскоп по дате рождения,494,7,com.example.flutter_horoscope,Персональный гороскоп,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.example.flutter_horoscope
гороскоп по дате рождения,494,8,com.velstar,Velstar: гороскоп и карты таро,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.velstar
гороскоп по дате рождения,494,9,com.user75.numerology2,Numia: Гороскоп и астрология,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.user75.numerology2
гороскоп по дате рождения,494,10,ru.mail.horo.android,Гороскопы,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/ru.mail.horo.android
гороскоп по дате рождения,494,11,com.special_algorithmic_systems.engm_personal,Астрокалендарь ENIGMATA. Ежедневный гороскоп,Полезные инструменты·Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.special_algorithmic_systems.engm_personal
гороскоп по дате рождения,494,12,com.aiastrologer.app,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот",Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.aiastrologer.app
гороскоп по дате рождения,494,13,ru.mynatalchart.app,Натальная карта рассчитать с расшифровкой онлайн,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/ru.mynatalchart.app
гороскоп по дате рождения,494,14,net.kosev.scoping,Гороскоп,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/net.kosev.scoping
гороскоп по дате рождения,494,15,com.daerhou.constellation,Гороскоп,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.daerhou.constellation
гороскоп по дате рождения,494,16,com.niami.niami_horoscope,"Гороскоп Niami: личный гороскоп, анализ и прогноз",Образ жизни·Развлечения,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.niami.niami_horoscope
гороскоп по дате рождения,494,17,com.internetdesignzone.numerology,Полная нумерология и гороскоп,Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.internetdesignzone.numerology
гороскоп по дате рождения,494,18,capricorn.daily.horoscopes,"КОЗЕРОГ Гороскоп сегодня, завтра и на каждый день",Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/capricorn.daily.horoscopes
гороскоп по дате рождения,494,19,virgo.daily.horoscopes,"ДЕВА Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/virgo.daily.horoscopes
гороскоп по дате рождения,494,20,com.P.E.O.AxioNika,"Гороскоп, Нумерология, Совместимость: ИИ AxioNika",Развлечения·Образ жизни,,,2026-07-29T18:37:13.138Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BF%D0%BE%20%D0%B4%D0%B0%D1%82%D0%B5%20%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,https://www.rustore.ru/catalog/app/com.P.E.O.AxioNika
гороскоп на неделю,497,1,ru.mail.horo.android,Гороскопы,Образ жизни,,,2026-07-29T18:37:20.276Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BD%D0%B0%20%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E,https://www.rustore.ru/catalog/app/ru.mail.horo.android
гороскоп на неделю,497,2,com.bytepace.horoscope,Мой Гороскоп и Таро - Мир Звезд,Образ жизни,,,2026-07-29T18:37:20.276Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BD%D0%B0%20%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E,https://www.rustore.ru/catalog/app/com.bytepace.horoscope
гороскоп на неделю,497,3,net.kosev.scoping,Гороскоп,Образ жизни,,,2026-07-29T18:37:20.276Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BD%D0%B0%20%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E,https://www.rustore.ru/catalog/app/net.kosev.scoping
гороскоп на неделю,497,4,aquarius.daily.horoscopes,"ВОДОЛЕЙ Гороскоп на сегодня, завтра и каждый день",Образ жизни,,,2026-07-29T18:37:20.276Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BD%D0%B0%20%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E,https://www.rustore.ru/catalog/app/aquarius.daily.horoscopes
гороскоп на неделю,497,5,virgo.daily.horoscopes,"ДЕВА Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,,2026-07-29T18:37:20.276Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D0%BD%D0%B0%20%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E,https://www.rustore.ru/catalog/app/virgo.daily.horoscopes
