raw_record_id,seed,base_keyword,operator_kind,result_rank,query,requests_last_30_days,region,region_id,device,language,collected_at,source_url,evidence_file,data_quality,notes
broad-506,совместимость знаков зодиака,совместимость знаков зодиака,broad,106,совместимости знаков зодиаков любовь козерог,503,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-507,совместимость знаков зодиака,совместимость знаков зодиака,broad,107,совместимость знаков зодиака рак и весы,502,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-508,совместимость знаков зодиака,совместимость знаков зодиака,broad,108,любовь между знаками зодиака совместимость,496,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-509,совместимость знаков зодиака,совместимость знаков зодиака,broad,109,рак совместимость с другими знаками зодиака,494,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-510,совместимость знаков зодиака,совместимость знаков зодиака,broad,110,какая совместимость у знаков зодиака,487,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-511,совместимость знаков зодиака,совместимость знаков зодиака,broad,111,совместимость знаков зодиака мужчин и женщин бесплатно,487,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-512,совместимость знаков зодиака,совместимость знаков зодиака,broad,112,совместимость знаков зодиака рак и рыба,471,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-513,совместимость знаков зодиака,совместимость знаков зодиака,broad,113,совместимость имен и знаков зодиака,470,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-514,совместимость знаков зодиака,совместимость знаков зодиака,broad,114,стрелец совместимость с другими знаками зодиака,469,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-515,совместимость знаков зодиака,совместимость знаков зодиака,broad,115,совместимость знаков зодиака лев и дева,467,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-516,совместимость знаков зодиака,совместимость знаков зодиака,broad,116,совместимости знаков зодиаков любовь близнецы близнецы,466,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-517,совместимость знаков зодиака,совместимость знаков зодиака,broad,117,дева совместимость с другими знаками зодиака,465,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-518,совместимость знаков зодиака,совместимость знаков зодиака,broad,118,совместимость знаков зодиака рыб и львов,463,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-519,совместимость знаков зодиака,совместимость знаков зодиака,broad,119,совместимость знаков зодиака лев и рыбы,462,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-520,совместимость знаков зодиака,совместимость знаков зодиака,broad,120,совместимость знаков зодиака дева и скорпион,462,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-521,совместимость знаков зодиака,совместимость знаков зодиака,broad,121,совместимость знаков зодиака лев и козерог,456,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-522,совместимость знаков зодиака,совместимость знаков зодиака,broad,122,совместимость знаков зодиака в любви скорпионы,452,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-523,совместимость знаков зодиака,совместимость знаков зодиака,broad,123,знаки зодиака совместимость в любви водолей,443,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-524,совместимость знаков зодиака,совместимость знаков зодиака,broad,124,июль знак зодиака совместимость,441,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-525,совместимость знаков зодиака,совместимость знаков зодиака,broad,125,совместимость знаков зодиака рак и скорпион,440,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-526,совместимость знаков зодиака,совместимость знаков зодиака,broad,126,совместимость знаков зодиака овен и скорпион,439,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-527,совместимость знаков зодиака,совместимость знаков зодиака,broad,127,совместимость знаков зодиака рак и водолей,435,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-528,совместимость знаков зодиака,совместимость знаков зодиака,broad,128,знаки зодиака совместимость в отношениях дева,423,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-529,совместимость знаков зодиака,совместимость знаков зодиака,broad,129,знаки зодиака совместимость в отношениях рак,421,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-530,совместимость знаков зодиака,совместимость знаков зодиака,broad,130,теста совместимость знаков зодиака,417,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-531,совместимость знаков зодиака,совместимость знаков зодиака,broad,131,скорпион совместимость с другими знаками зодиака,417,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-532,совместимость знаков зодиака,совместимость знаков зодиака,broad,132,совместимость знака зодиака овна в любви,415,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-533,совместимость знаков зодиака,совместимость знаков зодиака,broad,133,совместимость знаков зодиака весы и козерог,415,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-534,совместимость знаков зодиака,совместимость знаков зодиака,broad,134,совместимость знаков зодиака козерог и дева,412,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-535,совместимость знаков зодиака,совместимость знаков зодиака,broad,135,весы совместимость с другими знаками зодиака,410,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-536,совместимость знаков зодиака,совместимость знаков зодиака,broad,136,совместимость знаков зодиака весы и телец,400,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-537,совместимость знаков зодиака,совместимость знаков зодиака,broad,137,совместимость рыб с другими знаками зодиака,399,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-538,совместимость знаков зодиака,совместимость знаков зодиака,broad,138,таблица совместимости знаков зодиака в любви,397,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-539,совместимость знаков зодиака,совместимость знаков зодиака,broad,139,сколько совместимость знаков зодиака,395,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-540,совместимость знаков зодиака,совместимость знаков зодиака,broad,140,совместимость по году рождения и знаку зодиака,391,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-541,совместимость знаков зодиака,совместимость знаков зодиака,broad,141,совместимость знаков зодиака весы и рыбы,390,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-542,совместимость знаков зодиака,совместимость знаков зодиака,broad,142,совместимость знаков зодиака девушка и парень,387,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-543,совместимость знаков зодиака,совместимость знаков зодиака,broad,143,совместимость знаков зодиака рыбы и близнецы,387,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-544,совместимость знаков зодиака,совместимость знаков зодиака,broad,144,овен совместимость с другими знаками зодиака,386,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-545,совместимость знаков зодиака,совместимость знаков зодиака,broad,145,водолей совместимость с другими знаками зодиака,383,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-546,совместимость знаков зодиака,совместимость знаков зодиака,broad,146,совместимость брака в между знаками зодиака,383,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-547,совместимость знаков зодиака,совместимость знаков зодиака,broad,147,знаки зодиака совместимость в любви телец,380,Россия,225,Смартфоны,ru,2026-07-29T18:50:58.010Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
